4584.2	0.05705
4586.9	0.05704
4589.6	0.05702
4592.2	0.05701
4594.9	0.05699
4597.5	0.05697
4600.2	0.05696
4602.8	0.05694
4605.5	0.05693
4608.1	0.05691
4610.8	0.0569
4613.4	0.05688
4616.1	0.05687
4618.7	0.05685
4621.4	0.05684
4624	0.05682
4626.7	0.05681
4629.4	0.05679
4632	0.05678
4634.7	0.05676
4637.3	0.05675
4640	0.05674
4642.6	0.05672
4645.3	0.05671
4647.9	0.05669
4650.6	0.05668
4653.2	0.05666
4655.9	0.05665
4658.5	0.05664
4661.2	0.05662
4663.8	0.05661
4666.5	0.05659
4669.2	0.05658
4671.8	0.05657
4674.5	0.05656
4677.1	0.05654
4679.8	0.05653
4682.4	0.05652
4685.1	0.05651
4687.7	0.05649
4690.4	0.05648
4693	0.05647
4695.7	0.05646
4698.3	0.05645
4701	0.05644
4703.7	0.05643
4706.3	0.05642
4709	0.05641
4711.6	0.0564
4714.3	0.05639
4716.9	0.05638
4719.6	0.05638
4722.2	0.05637
4724.9	0.05636
4727.5	0.05635
4730.2	0.05634
4732.8	0.05633
4735.5	0.05632
4738.1	0.05631
4740.8	0.0563
4743.5	0.05629
4746.1	0.05628
4748.8	0.05627
4751.4	0.05626
4754.1	0.05625
4756.7	0.05624
4759.4	0.05623
4762	0.05622
4764.7	0.05621
4767.3	0.0562
4770	0.05618
4772.6	0.05617
4775.3	0.05616
4777.9	0.05615
4780.6	0.05614
4783.3	0.05612
4785.9	0.05611
4788.6	0.0561
4791.2	0.05608
4793.9	0.05607
4796.5	0.05606
4799.2	0.05604
4801.8	0.05603
4804.5	0.05601
4807.1	0.05599
4809.8	0.05597
4812.4	0.05595
4815.1	0.05594
4817.7	0.05592
4820.4	0.0559
4823.1	0.05588
4825.7	0.05587
4828.4	0.05585
4831	0.05583
4833.7	0.05581
4836.3	0.0558
4839	0.05578
4841.6	0.05576
4844.3	0.05574
4846.9	0.05572
4849.6	0.05571
4852.2	0.05569
4854.9	0.05567
4857.5	0.05566
4860.2	0.05564
4862.9	0.05562
4865.5	0.0556
4868.2	0.05559
4870.8	0.05557
4873.5	0.05555
4876.1	0.05554
4878.8	0.05552
4881.4	0.0555
4884.1	0.05549
4886.7	0.05547
4889.4	0.05546
4892	0.05544
4894.7	0.05542
4897.3	0.05541
4900	0.05539
4902.7	0.05538
4905.3	0.05536
4908	0.05535
4910.6	0.05533
4913.3	0.05532
4915.9	0.05531
4918.6	0.05529
4921.2	0.05528
4923.9	0.05526
4926.5	0.05525
4929.2	0.05523
4931.8	0.05522
4934.5	0.05521
4937.1	0.05519
4939.8	0.05518
4942.5	0.05516
4945.1	0.05515
4947.8	0.05514
4950.4	0.05512
4953.1	0.05511
4955.7	0.05509
4958.4	0.05508
4961	0.05506
4963.7	0.05505
4966.3	0.05504
4969	0.05502
4971.6	0.05501
4974.3	0.055
4977	0.05498
4979.6	0.05497
4982.3	0.05495
4984.9	0.05494
4987.6	0.05493
4990.2	0.05491
4992.9	0.0549
4995.5	0.05489
4998.2	0.05487
5000.8	0.05486
5003.5	0.05485
5006.1	0.05483
5008.8	0.05482
5011.4	0.05481
5014.1	0.0548
5016.8	0.05478
5019.4	0.05477
5022.1	0.05476
5024.7	0.05475
5027.4	0.05473
5030	0.05472
5032.7	0.05471
5035.3	0.0547
5038	0.05468
5040.6	0.05467
5043.3	0.05466
5045.9	0.05465
5048.6	0.05463
5051.2	0.05462
5053.9	0.05461
5056.6	0.0546
5059.2	0.05458
5061.9	0.05457
5064.5	0.05456
5067.2	0.05455
5069.8	0.05453
5072.5	0.05452
5075.1	0.05451
5077.8	0.0545
5080.4	0.05448
5083.1	0.05447
5085.7	0.05446
5088.4	0.05445
5091	0.05443
5093.7	0.05442
5096.4	0.05441
5099	0.0544
5101.7	0.05439
5104.3	0.05438
5107	0.05436
5109.6	0.05441
5112.3	0.0541
5114.9	0.05448
5117.6	0.05468
5120.2	0.0546
5122.9	0.05352
5125.5	0.05225
5128.2	0.05227
5130.8	0.05347
5133.5	0.05418
5136.2	0.05381
5138.8	0.05306
5141.5	0.05325
5144.1	0.05335
5146.8	0.05357
5149.4	0.05315
5152.1	0.05293
5154.7	0.05236
5157.4	0.05209
5160	0.05225
5162.7	0.05154
5165.3	0.05095
5168	0.05051
5170.6	0.0519
5173.3	0.0525
5176	0.05342
5178.6	0.05216
5181.3	0.05272
5183.9	0.05282
5186.6	0.0545
5189.2	0.05392
5191.9	0.05503
5194.5	0.06576
5197.2	0.07855
5199.8	0.08224
5202.5	0.07235
5205.1	0.05993
5207.8	0.05505
5210.4	0.05336
5213.1	0.05312
5215.8	0.05331
5218.4	0.05398
5221.1	0.0552
5223.7	0.05388
5226.4	0.0526
5229	0.05168
5231.7	0.05239
5234.3	0.05301
5237	0.05352
5239.6	0.0537
5242.3	0.0534
5244.9	0.05284
5247.6	0.05233
5250.3	0.05315
5252.9	0.05356
5255.6	0.05406
5258.2	0.05275
5260.9	0.0512
5263.5	0.05022
5266.2	0.05024
5268.8	0.05126
5271.5	0.05297
5274.1	0.05441
5276.8	0.0548
5279.4	0.05531
5282.1	0.054
5284.7	0.05268
5287.4	0.05112
5290.1	0.05173
5292.7	0.05264
5295.4	0.05339
5298	0.05357
5300.7	0.05361
5303.3	0.05312
5306	0.05303
5308.6	0.05464
5311.3	0.05489
5313.9	0.05475
5316.6	0.05291
5319.2	0.05255
5321.9	0.05224
5324.5	0.0531
5327.2	0.05473
5329.9	0.0568
5332.5	0.05591
5335.2	0.05413
5337.8	0.05223
5340.5	0.05226
5343.1	0.05283
5345.8	0.05315
5348.4	0.05276
5351.1	0.05206
5353.7	0.05194
5356.4	0.05269
5359	0.05321
5361.7	0.05307
5364.3	0.05253
5367	0.05233
5369.7	0.05212
5372.3	0.05293
5375	0.05259
5377.6	0.05201
5380.3	0.05058
5382.9	0.05033
5385.6	0.05063
5388.2	0.05187
5390.9	0.05155
5393.5	0.05144
5396.2	0.05076
5398.8	0.05111
5401.5	0.05137
5404.1	0.0512
5406.8	0.05207
5409.5	0.05155
5412.1	0.05242
5414.8	0.05135
5417.4	0.05202
5420.1	0.05075
5422.7	0.05052
5425.4	0.05033
5428	0.05087
5430.7	0.05197
5433.3	0.05283
5436	0.0528
5438.6	0.05293
5441.3	0.05135
5443.9	0.05187
5446.6	0.0514
5449.3	0.05268
5451.9	0.05256
5454.6	0.05239
5457.2	0.05214
5459.9	0.05255
5462.5	0.05314
5465.2	0.05346
5467.8	0.0528
5470.5	0.05123
5473.1	0.04988
5475.8	0.04996
5478.4	0.05084
5481.1	0.05085
5483.7	0.05144
5486.4	0.052
5489.1	0.05378
5491.7	0.05341
5494.4	0.05414
5497	0.05377
5499.7	0.05411
5502.3	0.05353
5505	0.0536
5507.6	0.05356
5510.3	0.05333
5512.9	0.05296
5515.6	0.05282
5518.2	0.05267
5520.9	0.052
5523.6	0.05088
5526.2	0.05046
5528.9	0.05085
5531.5	0.05279
5534.2	0.0532
5536.8	0.05416
5539.5	0.05458
5542.1	0.05669
5544.8	0.05713
5547.4	0.05652
5550.1	0.05529
5552.7	0.05459
5555.4	0.05396
5558	0.05437
5560.7	0.05569
5563.4	0.0568
5566	0.05689
5568.7	0.05813
5571.3	0.25442
5574	0.52816
5576.6	0.71786
5579.3	0.56734
5581.9	0.29343
5584.6	0.10135
5587.2	0.05606
5589.9	0.05546
5592.5	0.05497
5595.2	0.05387
5597.8	0.05386
5600.5	0.05557
5603.2	0.05657
5605.8	0.05712
5608.5	0.05478
5611.1	0.05217
5613.8	0.05216
5616.4	0.05415
5619.1	0.05744
5621.7	0.05858
5624.4	0.0582
5627	0.05564
5629.7	0.05335
5632.3	0.05178
5635	0.05244
5637.6	0.05328
5640.3	0.05378
5643	0.05469
5645.6	0.05585
5648.3	0.05565
5650.9	0.05395
5653.6	0.05197
5656.2	0.05191
5658.9	0.05259
5661.5	0.05359
5664.2	0.05489
5666.8	0.05582
5669.5	0.05525
5672.1	0.05457
5674.8	0.05408
5677.4	0.05492
5680.1	0.05383
5682.8	0.05325
5685.4	0.05172
5688.1	0.05285
5690.7	0.0543
5693.4	0.05588
5696	0.05708
5698.7	0.05591
5701.3	0.05581
5704	0.05405
5706.6	0.05443
5709.3	0.05337
5711.9	0.05359
5714.6	0.05394
5717.2	0.05565
5719.9	0.05651
5722.6	0.05684
5725.2	0.05551
5727.9	0.05532
5730.5	0.05486
5733.2	0.055
5735.8	0.05457
5738.5	0.05401
5741.1	0.05468
5743.8	0.055
5746.4	0.0553
5749.1	0.05395
5751.7	0.05343
5754.4	0.05287
5757	0.05394
5759.7	0.05305
5762.4	0.05321
5765	0.05317
5767.7	0.0543
5770.3	0.05448
5773	0.05405
5775.6	0.05358
5778.3	0.05359
5780.9	0.05328
5783.6	0.0533
5786.2	0.05234
5788.9	0.05219
5791.5	0.05239
5794.2	0.05261
5796.8	0.05336
5799.5	0.05366
5802.2	0.05516
5804.8	0.05525
5807.5	0.05453
5810.1	0.05337
5812.8	0.05347
5815.4	0.05413
5818.1	0.05586
5820.7	0.05698
5823.4	0.05732
5826	0.05585
5828.7	0.05572
5831.3	0.05564
5834	0.05562
5836.7	0.05547
5839.3	0.05693
5842	0.06552
5844.6	0.06469
5847.3	0.06359
5849.9	0.05519
5852.6	0.05593
5855.2	0.0549
5857.9	0.05563
5860.5	0.05923
5863.2	0.06735
5865.8	0.07177
5868.5	0.07092
5871.1	0.0652
5873.8	0.06309
5876.5	0.06143
5879.1	0.0613
5881.8	0.06259
5884.4	0.11035
5887.1	0.16267
5889.7	0.2048
5892.4	0.18658
5895	0.15205
5897.7	0.1112
5900.3	0.083
5903	0.06691
5905.6	0.06491
5908.3	0.06605
5910.9	0.06935
5913.6	0.07161
5916.3	0.07091
5918.9	0.06823
5921.6	0.06586
5924.2	0.06488
5926.9	0.06647
5929.5	0.07058
5932.2	0.07473
5934.8	0.07067
5937.5	0.06392
5940.1	0.05915
5942.8	0.0611
5945.4	0.06271
5948.1	0.06628
5950.7	0.06929
5953.4	0.06951
5956.1	0.06546
5958.7	0.06002
5961.4	0.05818
5964	0.05816
5966.7	0.0607
5969.3	0.06321
5972	0.06564
5974.6	0.06759
5977.3	0.06685
5979.9	0.06392
5982.6	0.05984
5985.2	0.05885
5987.9	0.06016
5990.5	0.05976
5993.2	0.05883
5995.9	0.05836
5998.5	0.05906
6001.2	0.06068
6003.8	0.05982
6006.5	0.05898
6009.1	0.05671
6011.8	0.0556
6014.4	0.05445
6017.1	0.05382
6019.7	0.05318
6022.4	0.05296
6025	0.05396
6027.7	0.05512
6030.3	0.05558
6033	0.05499
6035.7	0.05422
6038.3	0.05385
6041	0.05375
6043.6	0.05371
6046.3	0.05309
6048.9	0.05196
6051.6	0.05075
6054.2	0.05
6056.9	0.05011
6059.5	0.05074
6062.2	0.05181
6064.8	0.05228
6067.5	0.05142
6070.1	0.05118
6072.8	0.05044
6075.5	0.05133
6078.1	0.05033
6080.8	0.05063
6083.4	0.05001
6086.1	0.05009
6088.7	0.05014
6091.4	0.05015
6094	0.05111
6096.7	0.05137
6099.3	0.05155
6102	0.0511
6104.6	0.05137
6107.3	0.05119
6110	0.05097
6112.6	0.04967
6115.3	0.04956
6117.9	0.0484
6120.6	0.04808
6123.2	0.0484
6125.9	0.04886
6128.5	0.04906
6131.2	0.04805
6133.8	0.05073
6136.5	0.05335
6139.1	0.05592
6141.8	0.05445
6144.4	0.05351
6147.1	0.05121
6149.8	0.05071
6152.4	0.05299
6155.1	0.0571
6157.7	0.05747
6160.4	0.05342
6163	0.05098
6165.7	0.05312
6168.3	0.05633
6171	0.08651
6173.6	0.08548
6176.3	0.0833
6178.9	0.05132
6181.6	0.0493
6184.2	0.04798
6186.9	0.04767
6189.6	0.04741
6192.2	0.04811
6194.9	0.04823
6197.5	0.05085
6200.2	0.05356
6202.8	0.05481
6205.5	0.0526
6208.1	0.05045
6210.8	0.05032
6213.4	0.05122
6216.1	0.05367
6218.7	0.05645
6221.4	0.05638
6224	0.05301
6226.7	0.05071
6229.4	0.05657
6232	0.07237
6234.7	0.08516
6237.3	0.08809
6240	0.07791
6242.6	0.06769
6245.3	0.05828
6247.9	0.0536
6250.6	0.05452
6253.2	0.0644
6255.9	0.07577
6258.5	0.07916
6261.2	0.07377
6263.8	0.06654
6266.5	0.0622
6269.2	0.05911
6271.8	0.05667
6274.5	0.0562
6277.1	0.05681
6279.8	0.05811
6282.4	0.06278
6285.1	0.0709
6287.7	0.074
6290.4	0.07341
6293	0.18589
6295.7	0.74684
6298.3	1.28578
6301	1.56541
6303.6	1.00938
6306.3	0.47374
6309	0.07178
6311.6	0.06041
6314.3	0.05235
6316.9	0.05625
6319.6	0.06236
6322.2	0.06332
6324.9	0.06907
6327.5	0.07228
6330.2	0.07746
6332.8	0.06756
6335.5	0.05685
6338.1	0.04897
6340.8	0.04845
6343.4	0.05232
6346.1	0.05457
6348.8	0.05738
6351.4	0.06122
6354.1	0.06822
6356.7	0.12454
6359.4	0.28475
6362	0.45381
6364.7	0.50956
6367.3	0.34328
6370	0.16406
6372.6	0.0501
6375.3	0.05115
6377.9	0.05298
6380.6	0.05439
6383.3	0.0559
6385.9	0.05607
6388.6	0.05384
6391.2	0.04989
6393.9	0.04742
6396.5	0.04632
6399.2	0.04706
6401.8	0.04677
6404.5	0.04775
6407.1	0.04707
6409.8	0.04743
6412.4	0.04712
6415.1	0.04818
6417.7	0.04975
6420.4	0.05092
6423.1	0.05014
6425.7	0.04813
6428.4	0.04683
6431	0.04645
6433.7	0.04564
6436.3	0.04429
6439	0.04377
6441.6	0.04418
6444.3	0.04527
6446.9	0.04633
6449.6	0.04802
6452.2	0.05087
6454.9	0.05184
6457.5	0.05253
6460.2	0.05844
6462.9	0.06736
6465.5	0.07536
6468.2	0.07426
6470.8	0.06667
6473.5	0.05925
6476.1	0.05258
6478.8	0.05133
6481.4	0.0495
6484.1	0.04933
6486.7	0.04757
6489.4	0.04657
6492	0.04663
6494.7	0.04718
6497.3	0.04803
6500	0.04842
6502.7	0.0511
6505.3	0.05044
6508	0.04929
6510.6	0.0464
6513.3	0.04703
6515.9	0.04658
6518.6	0.04611
6521.2	0.04647
6523.9	0.04729
6526.5	0.04753
6529.2	0.04753
6531.8	0.04739
6534.5	0.04806
6537.1	0.04848
6539.8	0.04937
6542.5	0.04958
6545.1	0.04845
6547.8	0.04887
6550.4	0.05453
6553.1	0.05547
6555.7	0.05547
6558.4	0.04976
6561	0.04889
6563.7	0.04716
6566.3	0.05385
6569	0.05485
6571.6	0.05556
6574.3	0.05179
6576.9	0.05079
6579.6	0.05077
6582.3	0.04743
6584.9	0.04805
6587.6	0.04751
6590.2	0.04724
6592.9	0.04719
6595.5	0.04723
6598.2	0.04728
6600.8	0.04742
6603.5	0.04747
6606.1	0.04769
6608.8	0.04708
6611.4	0.0484
6614.1	0.04827
6616.7	0.04846
6619.4	0.04723
6622.1	0.04743
6624.7	0.04934
6627.4	0.05133
6630	0.05123
6632.7	0.04964
6635.3	0.04864
6638	0.04866
6640.6	0.04831
6643.3	0.04744
6645.9	0.04764
6648.6	0.04771
6651.2	0.04803
6653.9	0.04838
6656.6	0.04867
6659.2	0.04847
6661.9	0.04804
6664.5	0.04848
6667.2	0.0485
6669.8	0.04854
6672.5	0.0479
6675.1	0.04794
6677.8	0.04817
6680.4	0.04821
6683.1	0.04825
6685.7	0.0481
6688.4	0.04814
6691	0.04818
6693.7	0.04824
6696.4	0.04925
6699	0.04955
6701.7	0.04957
6704.3	0.0501
6707	0.05188
6709.6	0.05472
6712.3	0.05428
6714.9	0.05382
6717.6	0.0526
6720.2	0.05195
6722.9	0.05162
6725.5	0.05052
6728.2	0.05026
6730.8	0.04917
6733.5	0.05191
6736.2	0.05195
6738.8	0.05199
6741.5	0.04906
6744.1	0.04924
6746.8	0.04938
6749.4	0.04942
6752.1	0.04935
6754.7	0.04958
6757.4	0.0495
6760	0.04986
6762.7	0.0498
6765.3	0.04981
6768	0.05072
6770.6	0.05236
6773.3	0.05241
6776	0.05141
6778.6	0.04966
6781.3	0.04968
6783.9	0.04954
6786.6	0.04959
6789.2	0.05169
6791.9	0.05175
6794.5	0.05218
6797.2	0.05208
6799.8	0.0521
6802.5	0.05173
6805.1	0.04984
6807.8	0.04988
6810.4	0.04992
6813.1	0.04996
6815.8	0.05
6818.4	0.05004
6821.1	0.05008
6823.7	0.05012
6826.4	0.05208
6829	0.05263
6831.7	0.08669
6834.3	0.08483
6837	0.08438
6839.6	0.05183
6842.3	0.05187
6844.9	0.05191
6847.6	0.05048
6850.2	0.05051
6852.9	0.05055
6855.6	0.05059
6858.2	0.05063
6860.9	0.10088
6863.5	0.10097
6866.2	0.10106
6868.8	0.05185
6871.5	0.05189
6874.1	0.05192
6876.8	0.05089
6879.4	0.05273
6882.1	0.05277
6884.7	0.05292
6887.4	0.05115
6890	0.0515
6892.7	0.05143
6895.4	0.05176
6898	0.07738
6900.7	0.07746
6903.3	0.07778
6906	0.05183
6908.6	0.05187
6911.3	0.05138
6913.9	0.05142
6916.6	0.05268
6919.2	0.05272
6921.9	0.05276
6924.5	0.05156
6927.2	0.0516
6929.9	0.05163
6932.5	0.05251
6935.2	0.05346
6937.8	0.05483
6940.5	0.05418
6943.1	0.05345
6945.8	0.05214
6948.4	0.05342
6951.1	0.05396
6953.7	0.05593
6956.4	0.05747
6959	0.05848
6961.7	0.05707
6964.3	0.0545
6967	0.05922
6969.7	0.05978
6972.3	0.06061
6975	0.05474
6977.6	0.05386
6980.3	0.0528
6982.9	0.0524
6985.6	0.05313
6988.2	0.0534
6990.9	0.05343
6993.5	0.05348
6996.2	0.0537
6998.8	0.05499
7001.5	0.05457
7004.1	0.05418
7006.8	0.05295
7009.5	0.05263
7012.1	0.05266
7014.8	0.05269
7017.4	0.05272
7020.1	0.05274
7022.7	0.05277
7025.4	0.05284
7028	0.0532
7030.7	0.05338
7033.3	0.05336
7036	0.05349
7038.6	0.05761
7041.3	0.05914
7043.9	0.05877
7046.6	0.0547
7049.3	0.05442
7051.9	0.05442
7054.6	0.05431
7057.2	0.0544
7059.9	0.05569
7062.5	0.05572
7065.2	0.0548
7067.8	0.05601
7070.5	0.05805
7073.1	0.05777
7075.8	0.05633
7078.4	0.05522
7081.1	0.05526
7083.7	0.05432
7086.4	0.05349
7089.1	0.05355
7091.7	0.05358
7094.4	0.05425
7097	0.0544
7099.7	0.05443
7102.3	0.05378
7105	0.05654
7107.6	0.05762
7110.3	0.05767
7112.9	0.05481
7115.6	0.05379
7118.2	0.05381
7120.9	0.05384
7123.5	0.05386
7126.2	0.0539
7128.9	0.05449
7131.5	0.05453
7134.2	0.05456
7136.8	0.05504
7139.5	0.05507
7142.1	0.05511
7144.8	0.05411
7147.4	0.05414
7150.1	0.05417
7152.7	0.05451
7155.4	0.05543
7158	0.05547
7160.7	0.05519
7163.3	0.05478
7166	0.05482
7168.7	0.05485
7171.3	0.05443
7174	0.05446
7176.6	0.05485
7179.3	0.05488
7181.9	0.05491
7184.6	0.05459
7187.2	0.05463
7189.9	0.05466
7192.5	0.05469
7195.2	0.05473
7197.8	0.05476
7200.5	0.0548
7203.2	0.05484
7205.8	0.05488
7208.5	0.05492
7211.1	0.05495
7213.8	0.05499
7216.4	0.05503
7219.1	0.05507
7221.7	0.05533
7224.4	0.05537
7227	0.05563
7229.7	0.05545
7232.3	0.05549
7235	0.05531
7237.6	0.06681
7240.3	0.06688
7243	0.0766
7245.6	0.06637
7248.3	0.06671
7250.9	0.05705
7253.6	0.05628
7256.2	0.05603
7258.9	0.05607
7261.5	0.0557
7264.2	0.05574
7266.8	0.0566
7269.5	0.05664
7272.1	0.06607
7274.8	0.06531
7277.4	0.06537
7280.1	0.05598
7282.8	0.05665
7285.4	0.0567
7288.1	0.05697
7290.7	0.05656
